window,miu,be,sig,a,p,LogL
3788,0.467705458,0.94237304,0.161282974,0.43697583,5.504945171,-9179.679826
3789,0.397438571,0.948306013,0.167154936,0.449212341,5.566239258,-9185.310185
3790,0.417683583,0.921912987,0.209544877,0.449434781,5.465382226,-9175.41783
3791,0.424071086,0.966427055,0.151121751,0.443117256,5.520438276,-9181.838695
3792,0.438467079,0.951070206,0.176031274,0.434632124,5.522237878,-9170.450839
3793,0.371450875,0.938238124,0.168078756,0.437260185,5.548237722,-9184.346152
3794,0.336231092,0.944517445,0.174922368,0.453693493,5.487938822,-9181.749096
3795,0.431958241,0.960268559,0.199745081,0.438676714,5.511877081,-9183.801546
3796,0.525328662,0.960008087,0.17409038,0.464729388,5.528273929,-9194.026757
3797,0.444383551,0.924114535,0.18998077,0.46635991,5.536866922,-9189.855243
3798,0.391541325,0.956705589,0.150107987,0.432171639,5.539062419,-9181.616949
3799,0.366022995,0.959047855,0.189438911,0.444901478,5.501130123,-9171.058938
3800,0.383476901,0.960572782,0.190036463,0.436900038,5.499352375,-9177.171674
3801,0.411406047,0.956560581,0.140976663,0.412194247,5.517620416,-9193.195566
3802,0.381616471,0.960274161,0.191285143,0.440763507,5.520028403,-9174.878555
3803,0.391069797,0.954771806,0.239010029,0.447101887,5.547103366,-9189.251258
3804,0.412580903,0.951550832,0.194104794,0.428276527,5.501419119,-9174.495532
3805,0.36847993,0.940543666,0.217360337,0.416230614,5.506483484,-9191.912837
3806,0.371499172,0.940325567,0.203248882,0.46055318,5.47230478,-9174.78365
3807,0.417527017,0.93609879,0.207964825,0.437506132,5.51113428,-9160.309673
3808,0.395543752,0.956774396,0.177646525,0.443751197,5.464368938,-9172.921644
3809,0.40365872,0.976699216,0.152691678,0.425289758,5.496867905,-9198.437464
3810,0.405448333,0.968413644,0.178207642,0.447300903,5.566568128,-9186.859939
3811,0.418497936,0.962974375,0.171793132,0.430577473,5.51329361,-9169.900345
3812,0.393564083,0.948001509,0.181895138,0.448679248,5.538465232,-9175.490171
3813,0.363603591,0.960000777,0.239156068,0.605071358,5.531016841,-9706.155264
3814,0.344628285,0.961041586,0.169285038,0.433008573,5.544935947,-9177.692296
3815,0.367299065,0.944876244,0.237287513,0.455938177,5.49641393,-9173.756762
3816,0.408863177,0.958202289,0.18760399,0.461533263,5.509674848,-9182.195579
3817,0.404381742,0.981011141,0.181739217,0.436912827,5.432119597,-9212.12849
3818,0.318580859,0.96000095,0.197220489,0.482264566,5.499825844,-9215.455989
3819,0.358051068,0.94667738,0.202952926,0.460100159,5.487462798,-9171.722965
3820,0.383044591,0.960912285,0.197945554,0.446779164,5.523336144,-9174.933134
3821,0.404233826,0.945039885,0.194485181,0.446589895,5.501704609,-9166.875671
3822,0.376990977,0.954627002,0.204483986,0.484235956,5.336080526,-9197.366425
3823,0.384674151,0.945268336,0.221577615,0.435748171,5.502446149,-9186.431996
3824,0.386812149,0.931465081,0.201520056,0.475387378,5.470255415,-9202.311845
3825,0.42667135,0.965346236,0.171194585,0.447119066,5.531810305,-9194.306942
3826,0.24101139,0.942663948,0.207643153,0.453914725,5.529748252,-9190.575958
3827,0.430356082,0.960034195,0.188584268,0.402122476,5.50927361,-9231.187004
3828,0.470962832,0.965231379,0.200445949,0.430482625,5.604466664,-9195.667887
3829,0.480767158,0.96778764,0.227084587,0.459852197,5.491320459,-9212.197016
3830,0.35300845,0.975783129,0.176749342,0.450181553,5.505074265,-9203.609041
3831,0.400485966,0.966113251,0.179870544,0.43448735,5.519542283,-9186.671003
3832,0.40281883,0.962745431,0.180132525,0.415549016,5.517976129,-9200.246359
3833,0.399506029,0.954643346,0.207028804,0.459511437,5.540267074,-9180.292478
3834,0.31856615,0.960000976,0.180649301,0.476303347,5.499821016,-9217.699471
3835,0.381323395,0.965943799,0.181407765,0.451287932,5.497359584,-9190.242936
3836,0.468017236,0.964275568,0.187291818,0.430971385,5.524008809,-9185.326618
3837,0.319617967,0.929244019,0.208260482,0.445495483,5.566463599,-9181.629928
3838,0.416537647,0.900997489,0.262118042,0.441925865,5.598217274,-9174.398464
3839,0.382940038,0.937880668,0.210228066,0.444038825,5.478269536,-9168.263353
3840,0.458541752,0.948976217,0.174581402,0.422633237,5.496285061,-9179.16051
3841,0.442922922,0.985800624,0.31550382,0.442916951,5.44412096,-9317.297723
3842,0.376709998,0.925362112,0.226880163,0.444993853,5.468188861,-9167.763159
3843,0.531035282,0.960001064,0.149994678,0.48859029,5.499804862,-9262.329601
3844,0.449486375,0.959996098,0.16573053,0.391820566,5.499866992,-9240.976557
3845,0.415358701,0.960649955,0.183605038,0.437856858,5.506003434,-9172.942653
3846,0.368184812,0.952568162,0.182406225,0.432592866,5.508505713,-9177.88374
3847,0.39285201,0.961640933,0.166807827,0.436478438,5.493851292,-9176.4727
3848,0.371495407,0.908386657,0.192056109,0.486368721,5.518937125,-9244.293224
3849,0.396748426,0.956740532,0.204527571,0.446054364,5.597558603,-9182.440009
3850,0.364787662,0.974973277,0.145852976,0.417453175,5.502651618,-9201.788393
3851,0.434919281,0.956147122,0.176026007,0.449474878,5.50376767,-9182.423866
3852,0.385275776,0.962699074,0.153251544,0.435720589,5.477919143,-9184.956098
3853,0.417764165,0.943175914,0.195928718,0.42277913,5.494251649,-9176.642452
3854,0.466639257,0.943848717,0.204616241,0.452966774,5.510073341,-9173.878275
3855,0.363660796,0.929539561,0.243739997,0.483580659,5.486679993,-9191.474705
3856,0.368269117,0.960658496,0.194661424,0.451729992,5.595831225,-9179.153796
3857,0.390340913,0.94399346,0.214428545,0.442596453,5.509396672,-9172.608244
3858,0.388611153,0.958899717,0.205371301,0.439995667,5.498627079,-9183.697917
3859,0.358904581,0.959269835,0.241195326,0.504550696,5.500846602,-9262.474572
3860,0.398495787,0.956459427,0.135743024,0.445760706,5.50280307,-9200.074169
3861,0.394072289,0.939447168,0.194423801,0.453598647,5.492335798,-9173.783018
3862,0.42353727,0.966320024,0.188643319,0.43231336,5.513715684,-9184.399721
3863,0.409880405,0.959118485,0.185091397,0.454256227,5.50900514,-9183.14982
3864,0.371369405,0.927509209,0.171158324,0.433864989,5.504640551,-9184.434141
3865,0.430380008,0.959718054,0.153620306,0.4415609,5.541092217,-9177.865948
3866,0.369708043,0.946169852,0.154392575,0.436392927,5.463316287,-9188.272213
3867,0.415798986,0.933513655,0.240482104,0.46142166,5.506288064,-9176.984046
3868,0.362384254,0.965626163,0.18450684,0.460086606,5.488090701,-9186.207242
3869,0.391600602,0.953148177,0.174101373,0.442025233,5.523018711,-9173.452016
3870,0.403449099,0.964725937,0.183787828,0.449049041,5.542909219,-9183.216847
3871,0.408497923,0.965293897,0.193200478,0.425381262,5.510396283,-9183.091627
3872,0.422454162,0.943103918,0.207314828,0.443301896,5.47713773,-9166.411223
3873,0.336550133,0.950499704,0.168244982,0.439566702,5.469191772,-9177.505071
3874,0.394068948,0.931466705,0.188021542,0.441527276,5.478171236,-9169.075555
3875,0.398044865,0.957459834,0.201079008,0.455677621,5.529223687,-9182.95809
3876,0.423642173,0.937761786,0.215214192,0.436922895,5.531000276,-9168.123247
3877,0.413325059,0.939688632,0.165555711,0.430411735,5.560322089,-9172.914305
3878,0.44121616,0.951837347,0.160293985,0.441663035,5.54080994,-9177.314499
3879,0.384258796,0.963340386,0.25334061,0.48769362,5.540956648,-9228.364838
3880,0.367790666,0.959994555,0.175571314,0.42744599,5.499952309,-9176.190432
3881,0.459867596,0.95738589,0.173648661,0.430904407,5.500750046,-9166.832557
3882,0.404331256,0.961496384,0.173837708,0.431293045,5.538084032,-9176.250716
3883,0.417896145,0.953138509,0.213438675,0.48602064,5.479448246,-9205.69823
3884,0.42995094,0.984289024,0.135846754,0.438670002,5.531757526,-9207.51108
3885,0.418900709,0.947794255,0.237686306,0.443616493,5.489789821,-9176.815612
3886,0.418820524,0.953823827,0.158115407,0.436168221,5.509402079,-9170.337609
3887,0.404284698,0.945325028,0.184694261,0.447747565,5.529815556,-9167.399104
3888,0.406660085,0.950819102,0.170923894,0.423945436,5.520511143,-9168.729923
3889,0.416914525,0.952361837,0.143174155,0.437924352,5.501263459,-9182.380865
3890,0.411149094,0.971258908,0.164038572,0.420547529,5.538631031,-9184.35317
3891,0.489703033,0.959796898,0.183440712,0.433873754,5.501805951,-9173.007803
3892,0.437076633,0.966104605,0.155974232,0.483750508,5.542364233,-9235.213387
3893,0.447454484,0.799181929,0.416991496,0.508516855,5.572869218,-9228.265449
3894,0.375172197,0.95324828,0.183228518,0.455181399,5.529221359,-9168.665384
3895,0.428244153,0.933872361,0.169034034,0.435471954,5.516582633,-9173.575338
3896,0.414773841,0.944812986,0.149100648,0.441057328,5.472241974,-9181.342402
3897,0.451590006,0.959975979,0.189100216,0.426400509,5.499932248,-9169.954
3898,0.421241441,0.964737522,0.154581695,0.436696736,5.500227346,-9174.896259
3899,0.414972496,0.963948928,0.165133397,0.472979689,5.460391853,-9206.685817
3900,0.428212922,0.957211863,0.247831088,0.433648487,5.493806537,-9200.786467
3901,0.406822438,0.928620819,0.289853052,0.460505611,5.50316042,-9189.181632
3902,0.415391143,0.940236259,0.16762679,0.455459685,5.514582069,-9185.892073
3903,0.43698543,0.964314784,0.199578654,0.441959531,5.512706156,-9183.276288
3904,0.373856518,0.918702943,0.210538749,0.463155933,5.460553222,-9171.638883
3905,0.206552709,0.960004572,0.228085718,0.61538747,5.499769295,-9756.002944
3906,0.381943775,0.96813045,0.155003878,0.44672064,5.481591025,-9192.50098
3907,0.414237957,0.94291067,0.180507196,0.44231182,5.561991008,-9171.457284
3908,0.364883624,0.962093955,0.190879699,0.419845629,5.502964045,-9191.693309
3909,0.466937322,0.917324915,0.202561464,0.464455766,5.51889617,-9177.146245
3910,0.397857477,0.960817277,0.208218332,0.43559414,5.499367927,-9181.134102
3911,0.370803478,0.963896922,0.188377204,0.428320548,5.50531576,-9181.448894
3912,0.408319893,0.923138499,0.227748288,0.436113454,5.507848033,-9163.059997
3913,0.374263923,0.971377953,0.178436172,0.443183998,5.490012071,-9183.668455
3914,0.363470302,0.962015943,0.153445065,0.416352983,5.578660568,-9182.504632
3915,0.415128788,0.968172129,0.164566083,0.415738658,5.4971616,-9189.6652
3916,0.460287467,0.893450923,0.180391731,0.416712521,5.546978696,-9225.870617
3917,0.380561407,0.970880427,0.166229505,0.463127054,5.514669609,-9196.845977
3918,0.395253949,0.940363394,0.216747828,0.49179985,5.501757642,-9219.941818
3919,0.427302789,0.960850285,0.193568923,0.447177299,5.496573169,-9176.122961
3920,0.494587655,0.968578102,0.172206371,0.428385138,5.509045542,-9178.511349
3921,0.354065066,0.96255611,0.188521766,0.44494603,5.538666707,-9164.451031
3922,0.456957905,0.953444215,0.154157862,0.425347771,5.508726845,-9176.80752
3923,0.328878937,0.922050081,0.181048158,0.44264605,5.460231546,-9186.962707
3924,0.444234769,0.940041926,0.199742388,0.440120883,5.542747243,-9163.122712
3925,0.353280658,0.949428343,0.181096027,0.453067783,5.570559023,-9178.404529
3926,0.382262216,0.966536265,0.202877696,0.475690343,5.487739944,-9213.05838
3927,0.421273329,0.935088614,0.180073905,0.414114683,5.509404347,-9187.871162
3928,0.405441133,0.954553814,0.211469665,0.465514401,5.550532967,-9182.413287
3929,0.433752449,0.937467563,0.222297198,0.43339561,5.538948914,-9172.762933
3930,0.366269429,0.967878179,0.176812964,0.464779473,5.542686253,-9199.337821
3931,0.453786903,0.914124915,0.242842977,0.441402211,5.430913325,-9167.801468
3932,0.453728737,0.959969641,0.216359409,0.462154325,5.505323294,-9184.403396
3933,0.430266286,0.951502434,0.17103021,0.44054501,5.511914963,-9170.461298
3934,0.432015351,0.960241783,0.156113129,0.423433532,5.517510017,-9179.308506
3935,0.368341561,0.969842047,0.228357658,0.471521063,5.486546406,-9221.49385
3936,0.398058764,0.953498889,0.209909906,0.433806494,5.51267985,-9179.663038
3937,0.439538916,0.968454854,0.143692904,0.476735439,5.553616112,-9240.976198
3938,0.43177916,0.947548251,0.192586292,0.460818494,5.433143798,-9165.864767
3939,0.396391201,0.960203166,0.209095252,0.451930183,5.544352659,-9173.760818
3940,0.401141889,0.935261847,0.194566064,0.45802525,5.48378753,-9174.540516
3941,0.469948798,0.951428542,0.213680178,0.447208888,5.5457872,-9174.682329
3942,0.381414912,0.936588394,0.182834438,0.438497822,5.488185463,-9171.121773
3943,0.436728385,0.915589903,0.280971413,0.451763371,5.517510496,-9177.083059
3944,0.428745937,0.958672403,0.172686271,0.425575551,5.476249411,-9180.134025
3945,0.426080211,0.965690398,0.160358647,0.44565348,5.501163214,-9184.855618
3946,0.421799325,0.949074045,0.21957244,0.42178436,5.556088315,-9185.918889
3947,0.417644364,0.953228446,0.26120527,0.463504895,5.493137055,-9200.372327
3948,0.409136763,0.959963529,0.228708934,0.465667553,5.53835063,-9192.4769
3949,0.347853141,0.959878825,0.185799109,0.469775806,5.556476724,-9203.943279
3950,0.400738439,0.916719529,0.212266484,0.444095526,5.534003147,-9163.899299
3951,0.34290865,0.938136107,0.180801049,0.458295856,5.606889011,-9181.80839
3952,0.444242604,0.911172699,0.235831578,0.470844966,5.525178189,-9176.690903
3953,0.398393103,0.959686342,0.195398757,0.448711255,5.508190638,-9181.913969
3954,0.411133132,0.956284133,0.185886292,0.429495728,5.504267242,-9170.570558
3955,0.448117335,0.924573133,0.210911009,0.454327135,5.542245602,-9163.878162
3956,0.412861619,0.968232459,0.163847758,0.422319189,5.528392173,-9188.647672
3957,0.413601408,0.926327343,0.230537641,0.446806275,5.561282462,-9158.316508
3958,0.432813865,0.91830953,0.239164801,0.442836831,5.64769916,-9164.95446
3959,0.394845037,0.936884526,0.187757219,0.455843443,5.480654576,-9166.070332
3960,0.437522412,0.95995876,0.209130148,0.508830913,5.500639854,-9271.140357
3961,0.427709354,0.952617609,0.190253708,0.432302927,5.576366148,-9172.147348
3962,0.432250107,0.95812568,0.166004369,0.550610945,5.592783461,-9495.142363
3963,0.402760442,0.962344768,0.185736092,0.440599449,5.522938462,-9173.822216
3964,0.397511319,0.936022418,0.260162203,0.470327055,5.460106158,-9174.438771
3965,0.409989464,0.946845666,0.187926998,0.422162434,5.50456127,-9176.133092
3966,0.43384244,0.958178789,0.217164628,0.462218292,5.493728068,-9188.109127
3967,0.409943312,0.966505109,0.17328204,0.445962416,5.539818564,-9197.104958
3968,0.567754364,0.909864073,0.270610274,0.437887067,5.554886992,-9182.907003
3969,0.498325415,0.94351355,0.185828858,0.441144911,5.550980517,-9166.644085
3970,0.398758848,0.958428363,0.161456726,0.434061778,5.505829955,-9175.171913
3971,0.434881262,0.941734486,0.187545154,0.446950802,5.433880085,-9160.780564
3972,0.35671088,0.978665534,0.145381684,0.428013899,5.536479536,-9191.955072
3973,0.405727591,0.930596591,0.193601309,0.429448504,5.543782437,-9165.486278
3974,0.398064163,0.944802052,0.196179907,0.485019787,5.532050608,-9204.757911
3975,0.378069362,0.907461785,0.161791855,0.45642338,5.529831211,-9232.108593
3976,0.439841503,0.922937918,0.182439722,0.42482515,5.448101122,-9180.736493
3977,0.407614322,0.950626819,0.152630557,0.404667322,5.506344006,-9198.792687
3978,0.359024498,0.964146868,0.198729486,0.469802181,5.495752825,-9188.3108
3979,0.522962048,0.964587878,0.090904128,0.402645738,5.783849987,-9242.193883
3980,0.41689651,0.933970364,0.176536664,0.423762725,5.583945061,-9162.62313
3981,0.377827944,0.948812462,0.17222849,0.44373857,5.540775187,-9166.128909
3982,0.453916067,0.958108777,0.188463065,0.447839036,5.465318153,-9163.023044
3983,0.402502256,0.979435888,0.176789356,0.423110209,5.569401314,-9201.794825
3984,0.413481677,0.951828707,0.173566978,0.45863283,5.545647577,-9169.249161
3985,0.405879214,0.936864435,0.218690699,0.444969601,5.484971191,-9162.698016
3986,0.409951122,0.953711515,0.193691174,0.470836805,5.514824817,-9178.787396
3987,0.516701442,0.922982008,0.205773861,0.451279792,5.453814545,-9160.945732
3988,0.221271529,0.899442203,0.201407729,0.526119182,5.521721658,-9355.357193
3989,0.433997244,0.948932625,0.164061903,0.429939238,5.499701486,-9174.521095
3990,0.43215877,0.903255534,0.210186988,0.466445167,5.512194275,-9178.597559
3991,0.465138547,0.960000522,0.191294698,0.470984187,5.503596548,-9182.392765
3992,0.416558808,0.959428942,0.185382736,0.448553505,5.508097114,-9154.676777
3993,0.415204765,0.956871241,0.177564347,0.380823411,5.506605967,-9260.684867
3994,0.418084532,0.922914565,0.212629513,0.415583283,5.496983004,-9174.665904
3995,0.395741075,0.951549139,0.194891287,0.477086173,5.509731901,-9184.344792
3996,0.389652032,0.93681235,0.189854468,0.438992519,5.485636599,-9158.685637
3997,0.381057315,0.960000762,0.199479166,0.504749002,5.518363562,-9242.961257
3998,0.375731866,0.959943679,0.194388494,0.489479922,5.55491984,-9220.760831
3999,0.382052124,0.961552359,0.203836863,0.4438473,5.509939011,-9169.182884
4000,0.370466171,0.960227984,0.184901335,0.441299478,5.502338321,-9160.749018
4001,0.317001468,0.9599283,0.173110398,0.499981616,4.49983454,-9151.509874
4002,0.326766174,0.944625771,0.181659062,0.486655131,4.504232547,-9147.210335
4003,0.420230887,0.931773576,0.204898216,0.488106848,4.519349326,-9145.852195
4004,0.479027108,0.959975032,0.185742627,0.499993598,4.499942382,-9153.944854
4005,0.404601257,0.959665251,0.149860205,0.500242349,4.500084446,-9163.577561
4006,0.400531659,0.963970846,0.178417862,0.4990927,4.498231647,-9153.273944
4007,0.405461513,0.960048861,0.14993075,0.503187321,4.523663029,-9172.120839
4008,0.359733477,0.954296207,0.176580227,0.503609078,4.464752394,-9155.072049
4009,0.428748876,0.959980299,0.149898485,0.499994949,4.557133821,-9163.699708
4010,0.355219162,0.960212268,0.150687686,0.499763968,4.499688032,-9167.021507
4011,0.25707407,0.960442314,0.205993259,0.506543172,4.502211702,-9163.458591
4012,0.396869559,0.960045287,0.164524562,0.502216246,4.500061673,-9163.27714
4013,0.403480416,0.964092795,0.15014497,0.495260794,4.53156117,-9165.822717
4014,0.521869205,0.961301838,0.203935438,0.499969365,4.499724282,-9161.696889
4015,0.353245779,0.958692198,0.150482559,0.499664223,4.652097915,-9167.337842
4016,0.394709465,0.960420737,0.150388997,0.502741787,4.507508271,-9166.807411
4017,0.401751641,0.957396953,0.150596383,0.500965278,4.502761524,-9163.939075
4018,0.396090509,0.960005546,0.159713281,0.506977763,4.50873765,-9163.156768
4019,0.362836314,0.962506963,0.181123182,0.498695075,4.628986311,-9162.316542
4020,0.359981053,0.959597715,0.150108812,0.501020854,4.513198281,-9171.604131
4021,0.392707371,0.967861075,0.172293556,0.493602746,4.501804984,-9156.623374
4022,0.393474784,0.961291319,0.157448934,0.507968512,4.502007609,-9169.502488
4023,0.405817146,0.948842068,0.190797761,0.494607395,4.507282069,-9141.295192
4024,0.400256164,0.960000907,0.150020266,0.500025002,4.500006153,-9161.913279
4025,0.458769442,0.959980931,0.173849478,0.499995111,4.499955995,-9148.748252
4026,0.425360213,0.941681458,0.232022028,0.493086159,4.517459119,-9150.136035
4027,0.393151531,0.959351424,0.15367272,0.50605768,4.500828687,-9166.487307
4028,0.478741529,0.92825856,0.230465728,0.483026653,4.479896491,-9149.258618
4029,0.412036459,0.959974174,0.149998013,0.499993378,4.499940401,-9169.269146
4030,0.378936574,0.960130096,0.151101988,0.51176651,4.530209596,-9172.996152
4031,0.447808566,0.960578942,0.15479791,0.499260585,4.500756484,-9157.889949
4032,0.397719594,0.961072364,0.179616692,0.500594077,4.500096424,-9150.26037
4033,0.396511939,0.959662226,0.177362074,0.509601181,4.500247059,-9160.636635
4034,0.43973391,0.959967632,0.14999751,0.4999917,4.556350806,-9161.238338
4035,0.404297479,0.958930396,0.190540252,0.502270298,4.499856225,-9155.043107
4036,0.31744275,0.936727135,0.16781134,0.486586437,4.532293035,-9161.239465
4037,0.438025276,0.960941805,0.188976591,0.499422797,4.5026789,-9158.716549
4038,0.329454983,0.967830096,0.153137327,0.493775478,4.524678391,-9166.757568
4039,0.393531985,0.928306651,0.20397,0.479941763,4.525774284,-9147.449301
4040,0.382893868,0.959995425,0.154048328,0.50843685,4.502302384,-9167.541139
4041,0.485708347,0.94795038,0.181795705,0.489059623,4.633287916,-9156.160339
4042,0.400406949,0.960072808,0.151865452,0.501279326,4.504471283,-9173.278201
4043,0.56184697,0.959890671,0.14999159,0.499971967,4.523315463,-9172.15119
4044,0.580080474,0.959929929,0.223492921,0.499982033,4.515027364,-9169.705065
4045,0.322284785,0.960796496,0.182070256,0.499136792,4.515210256,-9157.651734
4046,0.410569412,0.961174379,0.194415935,0.499183337,4.498957777,-9157.683113
4047,0.459318561,0.960119017,0.14943624,0.49981338,4.499109339,-9162.077905
4048,0.376740558,0.944851644,0.233345566,0.490205485,4.614532609,-9152.955562
4049,0.543231873,0.942427746,0.196095113,0.503756236,4.494407084,-9146.567126
4050,0.332463085,0.95999765,0.149996644,0.500001729,4.499906228,-9172.539906
4051,0.358808726,0.960027847,0.193687719,0.49781666,4.501517169,-9157.063744
4052,0.451315183,0.960116861,0.150087665,0.50050193,4.500032943,-9167.548014
4053,0.419142284,0.942572855,0.180440219,0.484833896,4.485643122,-9148.565991
4054,0.367692249,0.95772107,0.179530455,0.501215189,4.590291882,-9160.812517
4055,0.419105478,0.959944184,0.199519702,0.500328369,4.49992556,-9159.934269
4056,0.36048104,0.960094999,0.218606776,0.500327478,4.501371008,-9168.782279
4057,0.472624977,0.956866456,0.176792494,0.504875566,4.514125091,-9156.932764
4058,0.332159468,0.959946134,0.149995856,0.499986188,4.499875693,-9159.63245
4059,0.42082848,0.943649004,0.178837821,0.487258579,4.481276545,-9149.990534
4060,0.50010374,0.960002,0.223245642,0.507856199,4.499851501,-9163.117389
4061,0.446739015,0.959763641,0.202429042,0.500794178,4.505841783,-9162.015865
4062,0.400988168,0.959971002,0.181067827,0.499990314,4.499936858,-9156.947698
4063,0.419563666,0.961561418,0.220113223,0.507088015,4.517926088,-9163.926983
4064,0.47183049,0.960001166,0.199518178,0.499978942,4.567040242,-9163.526765
4065,0.375844842,0.959971711,0.173156172,0.499992747,4.507610497,-9157.219726
4066,0.590247665,0.95994337,0.16172337,0.49998548,4.499869316,-9158.834668
4067,0.449700036,0.953260568,0.189951363,0.49416594,4.494815354,-9148.739671
4068,0.504113072,0.959497585,0.150097254,0.501743794,4.532528066,-9167.083122
4069,0.39945346,0.959996608,0.154321353,0.505651148,4.511441179,-9162.032192
4070,0.380357331,0.959987554,0.168898686,0.499996809,4.523748991,-9157.939026
4071,0.39234097,0.95998407,0.150012093,0.502099502,4.507333623,-9166.00294
4072,0.318702605,0.959988177,0.221541316,0.500015861,4.547639144,-9153.655901
4073,0.365688726,0.947403688,0.179790491,0.482262057,4.600968288,-9134.57669
4074,0.404214042,0.959997311,0.15838002,0.508154039,4.503078531,-9158.721804
4075,0.340441899,0.912366161,0.255073542,0.506798942,4.493232035,-9132.699193
4076,0.407678977,0.953791089,0.159815362,0.484004336,4.495992366,-9146.866911
4077,0.340835514,0.959986314,0.150084489,0.500042748,4.500031374,-9149.811494
4078,0.324342019,0.958415944,0.164780303,0.49191605,4.483662549,-9144.459651
4079,0.365004394,0.959999201,0.149994497,0.499980212,4.50796147,-9150.407544
4080,0.415240418,0.959484089,0.202776678,0.499606733,4.537014845,-9147.695593
4081,0.552131347,0.959919335,0.149993795,0.499979317,4.499813849,-9148.697074
4082,0.45926708,0.961038433,0.211809916,0.499849072,4.507805472,-9149.222025
4083,0.389965888,0.943245947,0.16769629,0.480530637,4.500700292,-9144.307175
4084,0.425475855,0.960033681,0.149983198,0.499905871,4.525788617,-9156.292561
4085,0.422333714,0.960512844,0.149929643,0.499842886,4.500194262,-9144.445952
4086,0.412221668,0.960050022,0.150032491,0.500166404,4.499849155,-9156.751166
4087,0.38017605,0.95998346,0.208710217,0.499995759,4.556540587,-9140.561318
4088,0.404200213,0.959956109,0.169799604,0.504528317,4.50909626,-9147.388657
4089,0.389596167,0.962044168,0.171191076,0.49831384,4.499156302,-9131.914923
4090,0.420695416,0.959912344,0.206997703,0.499638114,4.500663249,-9143.8667
4091,0.222667706,0.960006392,0.149968041,0.499893471,4.499041236,-9153.425189
4092,0.300455153,0.96000125,0.149993748,0.49997916,4.5621322,-9143.701347
4093,0.40025456,0.959998672,0.150341265,0.500207781,4.499998709,-9146.72719
4094,0.437399788,0.954724576,0.151634104,0.481992432,4.62141669,-9128.33343
4095,0.267523865,0.959842748,0.166037362,0.499959679,4.534123993,-9137.828668
4096,0.482882241,0.959993044,0.168399841,0.499963222,4.644741873,-9138.407343
4097,0.335601272,0.960201439,0.192477413,0.500062728,4.499811257,-9135.036085
4098,0.439553601,0.966746517,0.148631138,0.485268514,4.531799277,-9150.547473
4099,0.489078637,0.959951635,0.149996408,0.499987859,4.525277676,-9144.492659
4100,0.445852543,0.960281167,0.21100236,0.499540501,4.537385008,-9145.688572
4101,0.390212852,0.959973736,0.14999798,0.499993266,4.505953049,-9152.00438
4102,0.376521014,0.953748965,0.151145917,0.487197764,4.487692205,-9145.0646
4103,0.363680731,0.960024802,0.149964785,0.500032701,4.499991639,-9146.899972
4104,0.386864921,0.957970728,0.149587738,0.49430473,4.502393726,-9148.285388
4105,0.379910742,0.961339166,0.17436123,0.505795144,4.499584681,-9151.720416
4106,0.553697737,0.956911027,0.226619387,0.503468184,4.500957869,-9152.039771
4107,0.42502777,0.95997148,0.206733769,0.499993578,4.505035866,-9152.679465
4108,0.266019654,0.960001425,0.204092897,0.499976256,4.514996364,-9144.650658
4109,0.458007708,0.960193243,0.161671912,0.487625785,4.585566675,-9142.182704
4110,0.511340697,0.957054099,0.186609885,0.478730036,4.541153593,-9136.96678
4111,0.357493069,0.950484129,0.172095631,0.487750802,4.522718407,-9141.97851
4112,0.433744655,0.96154132,0.18229098,0.510820394,4.521106827,-9144.318933
4113,0.385050082,0.959999114,0.149999059,0.501002773,4.499985567,-9146.17901
4114,0.396178399,0.960000506,0.19528381,0.499991572,4.499924149,-9140.710293
4115,0.416053027,0.959983288,0.149998714,0.506316246,4.499961434,-9156.250895
4116,0.433694668,0.942208056,0.223931634,0.521787257,4.563307267,-9145.36231
4117,0.394908028,0.954767655,0.173414079,0.490804459,4.502029802,-9139.338436
4118,0.426440717,0.959781519,0.149983194,0.499943979,4.499495813,-9154.498128
4119,0.337505477,0.959971465,0.199815072,0.499992683,4.499934149,-9147.616855
4120,0.402235894,0.95147363,0.204790929,0.480757639,4.518879224,-9137.96718
4121,0.394421343,0.959793155,0.163214108,0.519117158,4.500102652,-9156.007333
4122,0.442394717,0.956306935,0.200728056,0.500097474,4.50818472,-9134.831472
4123,0.455987827,0.958591712,0.184709227,0.499404528,4.554711976,-9125.140441
4124,0.463301717,0.960778413,0.154037954,0.506582025,4.499726877,-9148.097625
4125,0.407237358,0.959486952,0.15288816,0.500026146,4.500166398,-9145.825694
4126,0.463792014,0.958549955,0.200980794,0.49482079,4.594678595,-9145.821061
4127,0.399908549,0.960032066,0.150119874,0.500195124,4.501342357,-9150.934254
4128,0.341187484,0.959559229,0.149466563,0.50031865,4.499436651,-9157.377317
4129,0.399701074,0.93813313,0.186578478,0.486540133,4.5084884,-9139.614996
4130,0.394286156,0.96001591,0.153795993,0.507207741,4.505552128,-9158.920217
4131,0.39947993,0.95999836,0.152204512,0.500717403,4.501270654,-9155.616692
4132,0.400201951,0.960047721,0.154090836,0.502791392,4.510573834,-9156.645504
4133,0.40489381,0.960959664,0.218429647,0.499383359,4.542799934,-9155.175991
4134,0.298456793,0.959058332,0.207899352,0.496011473,4.496472792,-9153.863196
4135,0.272319455,0.960000768,0.149996161,0.499987204,4.499884832,-9154.89429
4136,0.502174006,0.960547694,0.150928785,0.499789405,4.500157384,-9163.933272
