window,miu,be,sig,a,LogL
423,0.394645779,0.899994544,0.315944294,0.512140595,-9236.124335
424,0.262854628,0.899958437,0.299993512,0.499971392,-9252.03988
425,0.401652225,0.898842665,0.298574981,0.504049639,-9231.711454
426,0.446701567,0.899984008,0.326908978,0.50097714,-9229.314213
427,0.469737516,0.899854322,0.341111542,0.499924325,-9228.468997
428,0.443805386,0.879934947,0.333856581,0.48319183,-9209.149999
429,0.377363413,0.89999464,0.299999149,0.499996313,-9216.001724
430,0.377160189,0.899780281,0.320283575,0.500467533,-9218.834995
431,0.401726478,0.900851939,0.357654185,0.500393868,-9245.474874
432,0.399023734,0.89980839,0.300113218,0.50051026,-9227.581854
433,0.513317396,0.900002471,0.299991763,0.499964308,-9243.435677
434,0.392521466,0.900635908,0.300797031,0.505760204,-9237.367938
435,0.42903996,0.900001413,0.324833708,0.499979587,-9224.187467
436,0.17421234,0.899935436,0.299989752,0.499955591,-9241.346868
437,0.435021582,0.900327159,0.346784368,0.499548291,-9225.818453
438,0.517445016,0.899951809,0.299992351,0.499966853,-9227.904718
439,0.488672085,0.899905281,0.299984965,0.499934849,-9232.485371
440,0.407364266,0.900366543,0.310702918,0.494792553,-9221.197649
441,0.485965261,0.899207903,0.301864349,0.501052436,-9232.161195
442,0.41425621,0.898165586,0.30182143,0.514225901,-9224.544715
443,0.440414714,0.900148008,0.307023447,0.500192311,-9229.629369
444,0.37804381,0.899995383,0.325228364,0.499996824,-9229.77344
445,0.374650108,0.899770017,0.335915659,0.499899278,-9228.687934
446,0.424397399,0.896426002,0.300390468,0.503898442,-9228.557566
447,0.399234236,0.899997007,0.300292018,0.500290375,-9226.733632
448,0.417642914,0.900747184,0.299906438,0.513402188,-9248.001837
449,0.345488075,0.899969539,0.299995165,0.499979048,-9233.571397
450,0.430151285,0.894800458,0.297996763,0.501860454,-9234.016153
451,0.400916703,0.900146489,0.304638044,0.50715678,-9233.688412
452,0.398744095,0.899999254,0.303997579,0.499999487,-9242.51468
453,0.411028391,0.899735699,0.300137619,0.500902661,-9232.368721
454,0.359483002,0.900398163,0.308670905,0.538439688,-9270.594123
455,0.404718438,0.902899922,0.321837285,0.501800559,-9232.503588
456,0.403669235,0.899968014,0.300021654,0.500003051,-9231.572709
457,0.370394299,0.90020269,0.313896276,0.512434158,-9254.048948
458,0.387053242,0.899995253,0.299999246,0.506621554,-9238.825302
459,0.313227872,0.90001691,0.299943635,0.499755751,-9253.676536
460,0.391146653,0.911055427,0.317885256,0.493562594,-9236.585142
461,0.255750174,0.900004362,0.299985462,0.499937,-9235.590456
462,0.326643743,0.899978018,0.299996511,0.521415236,-9232.591363
463,0.394060237,0.899165231,0.303531351,0.503051929,-9231.702066
464,0.385835159,0.900000575,0.322725594,0.504765328,-9249.105367
465,0.392979544,0.902293787,0.306589819,0.509855713,-9244.454519
466,0.399489404,0.898981844,0.303436729,0.505892372,-9232.584021
467,0.400776839,0.900975761,0.298918668,0.49959041,-9240.589051
468,0.383805255,0.899993244,0.329032703,0.511169831,-9250.574263
469,0.431006984,0.899989564,0.333095085,0.499992822,-9230.066622
470,0.284660043,0.899965815,0.299994574,0.499976486,-9242.11371
471,0.382488913,0.89999834,0.29999654,0.499989619,-9238.732338
472,0.403628759,0.899996011,0.299999367,0.500977635,-9242.889175
473,0.401875213,0.899981774,0.300347649,0.49999545,-9230.516351
474,0.60775299,0.899786032,0.299966037,0.499852826,-9250.492492
475,0.390082887,0.899961408,0.299993874,0.499973455,-9233.168167
476,0.40196317,0.899805264,0.299624182,0.503140654,-9253.571311
477,0.434030728,0.898643477,0.324274026,0.514180691,-9232.835774
478,0.438653843,0.901125753,0.306094492,0.499229845,-9232.067833
479,0.394390761,0.898473834,0.311913296,0.489141119,-9238.774609
480,0.400986004,0.899949248,0.308821584,0.499944022,-9225.709197
481,0.309589699,0.904769543,0.315317211,0.498662771,-9239.363483
482,0.409062501,0.893928741,0.311451254,0.500030538,-9222.264831
483,0.468474947,0.893216209,0.282514636,0.485646688,-9233.338948
484,0.483927983,0.889192596,0.341893811,1.27181232,-9240.728806
485,0.369840062,0.899604606,0.335849215,0.4992007,-9237.399437
486,0.377802535,0.904407721,0.340784679,0.507548059,-9249.021176
487,0.334359514,0.900000787,0.299997378,0.499988636,-9248.711076
488,0.415472356,0.899761855,0.298598488,0.499613629,-9262.588003
489,0.433958109,0.902927798,0.299317617,0.511868286,-9255.413904
490,0.424838552,0.898317264,0.342957236,0.501701829,-9254.189569
491,0.48695363,0.899976521,0.299996273,0.49998385,-9238.948244
492,0.405482093,0.90150918,0.300940241,0.503270366,-9256.552795
493,0.408431188,0.900001229,0.327226511,0.499982244,-9257.173547
494,0.396039329,0.900000897,0.299997011,0.499987049,-9262.881257
495,0.297073083,0.900003949,0.299990971,0.499967376,-9266.120463
496,0.430043867,0.900000682,0.380374523,0.49999015,-9265.037368
497,0.404184796,0.899456404,0.301443227,0.503087969,-9257.881145
498,0.399941005,0.899998497,0.304631692,0.500247203,-9258.262451
499,0.348418552,0.887472147,0.366091843,0.49667269,-9264.049484
500,0.399900069,0.899985837,0.340286855,0.505030505,-9257.652845
501,0.515943228,0.899871162,0.29997955,0.499911382,-9259.293466
502,0.444763812,0.900932561,0.299984886,0.515227067,-9271.935443
503,0.398931865,0.899993862,0.299999026,0.499995778,-9259.161205
504,0.410602189,0.900433204,0.300050024,0.508923371,-9251.337475
505,0.33478435,0.889751624,0.301034734,0.507465106,-9252.539935
506,0.419368934,0.899995469,0.299999285,0.499996885,-9253.93595
507,0.371514689,0.899977339,0.299996403,0.514507239,-9273.797548
508,0.381127071,0.907843581,0.289234985,0.412875746,-9231.829084
509,0.418208806,0.901039457,0.300404407,0.505045,-9252.242233
510,0.405511191,0.900563196,0.300794311,0.50411746,-9280.336406
511,0.249827586,0.900967455,0.300508566,0.50020404,-9269.526296
512,0.398885467,0.899999036,0.303086206,0.499999328,-9263.437842
513,0.496172129,0.900585438,0.306588241,0.504524432,-9264.63888
514,0.407166954,0.909540488,0.326287581,0.488980496,-9252.502399
515,0.392663651,0.896990037,0.318205461,0.500672016,-9261.445456
516,0.494371072,0.899975621,0.299956991,0.503272547,-9272.194183
517,0.390178442,0.899997079,0.305764841,0.499997991,-9245.306982
518,0.486057697,0.899989983,0.347579549,0.507335014,-9260.670995
519,0.219289531,0.899969996,0.299995237,0.499979362,-9266.919228
520,0.408663938,0.897501344,0.297486183,0.513588726,-9265.387538
521,0.310120844,0.899755318,0.300067643,0.500126832,-9257.021116
522,0.398033804,0.899998037,0.302169937,0.49999865,-9258.110252
523,0.396485444,0.899996903,0.303398449,0.50674813,-9270.570689
524,0.294449855,0.873154471,0.278764255,0.474716889,-9266.56542
525,0.402335862,0.901090292,0.305576169,0.497623856,-9257.940805
526,0.380264898,0.900000714,0.304989756,0.499989684,-9269.599754
527,0.417904874,0.868318705,0.300095679,0.463472941,-9257.442229
528,0.399189096,0.899436019,0.301946387,0.501533975,-9271.2274
529,0.396737338,0.900737598,0.289929514,0.495248446,-9262.22814
530,0.394174172,0.899997907,0.307924935,0.500656088,-9265.219944
531,0.407836701,0.899935261,0.301921838,0.500843687,-9259.231105
532,0.474326425,0.896278914,0.301538593,0.497574956,-9264.53251
533,0.434153292,0.899985535,0.299997704,0.509428523,-9281.668028
534,0.362471937,0.899946748,0.299991547,0.499963372,-9270.945832
535,0.407178806,0.911718564,0.298857682,0.496161561,-9284.064488
536,0.399018419,0.899907265,0.299854541,0.499956949,-9276.01426
537,0.401309577,0.89996298,0.306206365,0.511612067,-9288.579437
538,0.370351053,0.901092481,0.320017482,0.500324812,-9261.407544
539,0.401347908,0.899999422,0.301216185,0.503410706,-9266.88911
540,0.414405458,0.900066394,0.308734725,0.507415337,-9267.248805
541,0.539058707,0.907920713,0.273597622,0.385589695,-9251.849713
542,0.424209051,0.901971581,0.30017456,0.504554742,-9275.263036
543,0.456509425,0.900000772,0.313762098,0.516963468,-9271.091499
544,0.401825178,0.900001288,0.347563097,0.514286742,-9283.278439
545,0.401181365,0.899998936,0.300736467,0.501037101,-9276.438588
546,0.406030514,0.8999988,0.304133436,0.499999174,-9271.851596
547,0.384997687,0.899993347,0.3123779,0.499996306,-9265.374491
548,0.399651056,0.900013717,0.300264233,0.500000783,-9269.769489
549,0.405805381,0.899576519,0.30329316,0.503894068,-9267.334646
550,0.348340858,0.900001092,0.299996359,0.49998422,-9286.211362
551,0.400586354,0.900526112,0.301718136,0.499745209,-9275.876925
552,0.512960631,0.925282008,0.294612631,0.46157719,-9259.682293
553,0.352782172,0.890021924,0.307277689,0.500848571,-9257.705514
554,0.395542424,0.900005614,0.299988106,0.499857986,-9283.369101
555,0.363466323,0.911658877,0.261656924,0.928926648,-9458.349531
556,0.406017554,0.900001826,0.307908576,0.500007779,-9273.235461
557,0.54144827,0.900002127,0.299992911,0.49996928,-9270.744753
558,0.300376903,0.902325961,0.302919979,0.49901715,-9270.907075
559,0.418730482,0.900007722,0.299974261,0.499888466,-9284.837856
560,0.379062725,0.899980709,0.299995122,0.499985609,-9270.11486
561,0.525637055,0.648199189,0.448511246,1.129331017,-9371.535184
562,0.416112844,0.899993531,0.331946214,0.499995551,-9268.642583
563,0.402647191,0.909053478,0.327284393,0.500454686,-9269.967586
564,0.393432128,0.899993794,0.306727144,0.499995731,-9279.271506
565,0.349649691,0.899162317,0.300801202,0.50229408,-9275.450653
566,0.411915533,0.899132797,0.299008127,0.503221383,-9282.155454
567,0.403402352,0.89994822,0.299949239,0.502921247,-9273.866947
568,0.429914371,0.900001096,0.307718201,0.499994471,-9290.809114
569,0.369313272,0.88956428,0.305546687,0.497594374,-9279.623085
570,0.35464393,0.900000897,0.29999701,0.499987044,-9276.012382
571,0.49680323,0.90000061,0.313503571,0.529474773,-9287.774347
572,0.427126118,0.899992609,0.305245739,0.499994916,-9281.007491
573,0.397031231,0.899989597,0.299998349,0.499992849,-9281.350036
574,0.107830225,0.900004791,0.35132216,0.499930795,-9323.166818
575,0.466864341,0.915862632,0.130794245,0.918299815,-9496.502372
576,0.350483209,0.900000774,0.341036475,0.499988814,-9287.571582
577,0.390943322,0.90029872,0.321255499,0.502351004,-9284.018232
578,0.358395926,0.897470897,0.302562816,0.499701627,-9292.766512
579,0.482696121,0.903412983,0.33184401,0.499395733,-9281.289149
580,0.361609644,0.901124948,0.304231342,0.504138495,-9281.309968
581,0.525633458,0.901456269,0.305185109,0.497091076,-9284.33991
582,0.499259678,0.899981945,0.328192482,0.526373705,-9283.787228
583,0.27839685,0.900925104,0.308122143,0.497282127,-9281.402489
584,0.433998036,0.915458879,0.29992813,0.487220567,-9308.145052
585,0.400758046,0.900185493,0.298484395,0.499122246,-9297.123331
586,0.394558957,0.900384051,0.273706745,0.479911982,-9284.137295
587,0.407902627,0.901316223,0.339413471,0.50250456,-9304.300942
588,0.371369498,0.898132429,0.29970356,0.498715427,-9290.906264
589,0.337135474,0.90289365,0.287141739,0.503807733,-9294.691766
590,0.393170742,0.901704701,0.335339095,0.500070684,-9292.645508
591,0.368338431,0.899992523,0.315102192,0.499994857,-9281.946211
592,0.396495845,0.899997468,0.301628848,0.501864557,-9301.090119
593,0.326560117,0.899963726,0.30506,0.49997505,-9292.345728
594,0.431217544,0.899990843,0.299998546,0.499993701,-9285.900126
595,0.400137042,0.899993591,0.299956889,0.500092613,-9296.190163
596,0.435451943,0.893059985,0.308911145,0.528487417,-9303.229519
597,0.384559574,0.899994698,0.32489811,0.510307767,-9284.520634
598,0.42588678,0.900001131,0.299996229,0.49998366,-9279.143801
599,0.603059731,0.900061018,0.299796607,0.499118631,-9296.412009
600,0.406713268,0.896739312,0.273106766,0.477317815,-9298.63419
601,0.389155637,0.900000874,0.317105365,0.501349235,-9289.718808
602,0.384787535,0.899983701,0.353074116,0.499988789,-9298.965383
603,0.388334562,0.898297012,0.330338455,0.499768872,-9279.963053
604,0.378203191,0.899963386,0.300024073,1.309396273,-9296.783507
605,0.390149547,0.899521804,0.30884036,0.508853953,-9289.086173
606,0.348511857,0.900158301,0.297882563,0.501370854,-9287.586223
607,0.40320022,0.899988105,0.327117519,0.51384442,-9306.613181
608,0.399346438,0.900113537,0.300019855,0.499911836,-9292.531109
609,0.243698203,0.930943555,0.277271749,0.418492273,-9272.526448
610,0.405410432,0.899880397,0.313178177,0.50869573,-9286.999083
611,0.231910929,0.893288047,0.302700448,0.501245353,-9303.011293
612,0.405493985,0.900718195,0.308200968,0.500196086,-9289.325988
613,0.365177352,0.900001373,0.299995318,0.499994796,-9297.47062
614,0.5709753,0.90001706,0.299943134,0.499753581,-9299.465795
615,0.404456911,0.899971573,0.332599814,0.503633172,-9286.738884
616,0.399258579,0.900261985,0.30741789,0.498563313,-9289.094992
617,0.400006349,0.899965347,0.300037143,0.499971191,-9320.366927
618,0.321844299,0.900362926,0.312191631,0.501150322,-9288.923745
619,0.303156674,0.896513244,0.294084421,0.488645653,-9295.692676
620,0.39983816,0.900038543,0.310835914,0.4999808,-9309.446348
621,0.383155773,0.899964008,0.307138089,0.500066811,-9292.557999
622,0.447234746,0.899901134,0.300106808,0.516162683,-9290.806357
623,0.425247922,0.899958923,0.299760738,0.499917911,-9295.868044
624,0.456412251,0.8994207,0.298732614,0.499213773,-9296.153435
625,0.384839054,0.902139909,0.330076391,0.505023811,-9294.018658
626,0.588645724,0.899944452,0.33658552,0.499961793,-9295.093359
627,0.511738848,0.899977124,0.306020069,0.499984265,-9302.677206
628,0.502730564,0.810559738,0.375633933,0.494728325,-9284.827896
629,0.415665806,0.902688084,0.301319017,0.492491287,-9284.250961
630,0.399157325,0.899986401,0.303469468,0.501013604,-9299.677301
631,0.410352841,0.904149178,0.364208065,0.488623415,-9298.702901
632,0.467911889,0.904778918,0.30125381,0.501981883,-9298.369191
633,0.380961816,0.907150376,0.306139022,0.512238223,-9290.010382
634,0.303349668,0.899965398,0.299994508,0.4999762,-9296.00311
635,0.392514852,0.901743976,0.319613275,0.501300556,-9295.371058
636,0.247508017,0.900224362,0.30010279,0.502688953,-9302.130908
637,0.399876624,0.899926909,0.300320735,0.500113488,-9307.647022
638,0.393135921,0.899995257,0.299999247,0.499996737,-9293.223391
639,0.396069403,0.899998257,0.314912198,0.500002922,-9299.209273
640,0.387780687,0.899531967,0.318992168,0.518816235,-9292.631245
641,0.37223036,0.899994959,0.327783859,0.499996533,-9303.366483
642,0.454202335,0.882979311,0.37111172,0.483254432,-9287.761231
643,0.425351484,0.900009845,0.299967184,0.499857798,-9297.263632
644,0.39030787,0.897666009,0.30916783,0.498569352,-9301.311554
645,0.445746504,0.899422971,0.359819076,0.489542841,-9296.941306
646,0.393252019,0.899171729,0.30861719,0.493351959,-9289.607241
647,0.394180181,0.900000528,0.31629315,0.499992376,-9301.439458
648,0.407602477,0.901281487,0.300530882,0.4973072,-9301.627948
649,0.404796007,0.899994929,0.300001833,0.502645759,-9306.860342
650,0.405369177,0.899996793,0.302286949,0.509254084,-9324.68088
651,0.490901154,0.904299288,0.317118394,0.513222639,-9308.138695
652,0.400512049,0.900004213,0.30127015,0.50040564,-9303.743309
653,0.381324829,0.900026673,0.313075188,0.504861754,-9311.71477
654,0.397370145,0.899995823,0.313575211,0.499998223,-9299.828082
655,0.370719205,0.900000532,0.310988704,0.499992314,-9300.148814
656,0.515448784,0.89997609,0.299983397,0.50000221,-9302.538941
657,0.425497744,0.899438529,0.302298816,0.502434097,-9293.338192
658,0.469240943,0.894667356,0.289048075,0.495980914,-9299.76246
659,0.370849859,0.902097866,0.312644421,0.500332905,-9302.80361
660,0.428791001,0.900921791,0.327127838,0.497080456,-9295.789755
661,0.41015437,0.903540272,0.288326601,0.501536381,-9299.973983
662,0.374902017,0.89999345,0.29999896,0.499995495,-9293.464847
663,0.53223238,0.900016748,0.301335097,0.497924641,-9303.189321
664,0.398678663,0.901389285,0.318084363,0.497197613,-9314.150969
665,0.435731425,0.828538083,0.36828434,1.185448357,-9278.397473
666,0.372300488,0.900543263,0.300440219,0.509651086,-9303.889378
667,0.182421536,0.899603845,0.341239577,0.496685586,-9314.539332
668,0.413485051,0.901978633,0.339829569,0.500857628,-9315.104916
669,0.427284936,0.900030822,0.303470973,0.501655864,-9302.697041
670,0.398806684,0.89987758,0.300467558,0.50029286,-9308.223486
671,0.387562187,0.900380376,0.299581787,0.505016413,-9311.712819
672,0.399995285,0.899998645,0.300008727,0.500003516,-9301.471136
673,0.383547147,0.900098249,0.323443944,0.502639597,-9328.068501
674,0.300438902,0.899885337,0.2999818,0.499921131,-9317.642626
675,0.366794757,0.899989407,0.299998319,0.499992714,-9334.423976
676,0.459832443,0.888685674,0.308512596,0.460523274,-9291.837849
677,0.401072445,0.899999099,0.302277624,0.500807593,-9321.312386
678,0.446183421,0.898672062,0.300290696,0.499702057,-9314.901246
679,0.457890358,0.906878672,0.292709702,0.502721474,-9326.49466
680,0.443947123,0.899984289,0.350816899,0.499989193,-9318.539552
681,0.45724309,0.89996826,0.299898446,0.499896104,-9320.151676
682,0.572418386,0.882502447,0.270113668,0.487990852,-9335.694414
683,0.427497205,0.908168423,0.293954786,0.46910978,-9309.132619
684,0.431416501,0.899993248,0.333218147,0.499995356,-9319.681662
685,0.4290737,0.899951514,0.371391758,0.49996665,-9336.114317
686,0.386497415,0.902622742,0.340890734,0.502643674,-9330.212278
687,0.369382615,0.887791598,0.297885117,0.485489824,-9324.328649
688,0.564952884,0.899786777,0.372960706,1.483599124,-9476.441968
689,0.431944072,0.889559902,0.313185599,0.494965866,-9306.337608
