Index,ObsDur,TSCD,fTaR_0.5,fTaR_0.25,fTaR_0.1,fTaR_0.05,fTaR_0.025,fTaR_0.01
279,0.695423458,1.589884821,1.033510909,1.983720533,3.263958866,4.229405562,5.185910597,6.433382671
280,1.364340872,1.458235634,1.14064912,2.117461979,3.427516595,4.414618901,5.39230895,6.667185114
281,1.338759114,1.52519099,1.271450518,2.414359694,3.964637229,5.133043351,6.287353883,7.7858443
282,0.349073208,1.479159535,1.427284843,2.673327421,4.384330812,5.693562589,7.002323335,8.721210936
283,0.706186697,1.357412733,1.027900401,1.973030772,3.248924757,4.212823297,5.16878168,6.417198419
284,0.71400133,1.369155689,0.995778562,1.911664117,3.14623996,4.078164199,5.002113976,6.208325813
285,0.721606117,1.386791042,0.988341048,1.981126661,3.334902515,4.361118924,5.380446785,6.713152725
286,1.07558898,1.291566939,0.984265878,1.898481392,3.13713464,4.074233681,5.004480553,6.219844904
287,3.672617426,1.296025839,0.918802529,1.733791025,2.818071763,3.63503225,4.446285666,5.508958999
288,1.619716397,1.504975679,1.053438706,2.009811343,3.291143117,4.25517693,5.209344118,6.453222327
289,0.968197288,1.91258605,1.122580152,2.120901672,3.436203482,4.424903596,5.407693217,6.697414741
290,1.267836891,1.497544406,1.259437451,2.447994648,4.088200419,5.347572366,6.610454816,8.276641048
291,2.943395257,1.668652235,1.402048122,2.616046155,4.198854696,5.373019361,6.526853581,8.023015386
292,2.922542238,1.836728655,1.56059196,3.158844388,5.448224901,7.235174095,9.03913933,11.42838731
293,0.801210746,1.73101681,1.719581525,3.274034921,5.323270892,6.849912775,8.352702573,10.30271885
294,0.550316202,1.814367519,1.502251568,2.928079732,4.884488687,6.374464348,7.858536258,9.802337447
295,1.335920926,1.667289132,1.117679644,2.145931937,3.531884762,4.577915095,5.614811196,6.968237881
296,0.286224409,1.722440938,1.25044269,2.243609549,3.490724909,4.398660134,5.282432652,6.419988678
297,2.150616237,1.650712366,1.059207979,2.015510153,3.288602302,4.243090548,5.186148938,6.414007559
298,1.784616468,1.708488613,1.073411094,2.082183785,3.448009931,4.479269205,5.499614968,6.829429684
299,0.527209458,1.442760899,1.139577045,2.393546513,4.189241991,5.582576953,6.981098091,8.822780284
300,2.625872376,1.758469186,1.097430408,2.101038545,3.454701812,4.47746505,5.492286677,6.818128571
301,1.990653598,1.713922993,1.482640911,2.8195048,4.617765635,5.973805561,7.317356691,9.070317983
302,1.278765381,1.772872941,1.157504599,2.302134715,3.906794058,5.147329615,6.394867279,8.043445497
303,2.222468189,1.78064937,1.146221255,2.195197588,3.602692249,4.662290391,5.711473986,7.079625113
304,1.552556113,1.807663157,1.428625504,2.84138647,4.837172527,6.381483718,7.932447283,9.97610211
305,1.960758318,1.715522769,1.415139901,2.598123117,4.135632049,5.275286933,6.395147588,7.847240196
306,1.836887199,1.720544133,1.656039579,3.18826377,5.283443471,6.872296414,8.44828792,10.50331916
307,0.421467768,2.128359051,1.145803229,2.203983101,3.631421203,4.709120863,5.777566991,7.172331811
308,0.955829411,1.857830887,1.154687638,2.221391187,3.660532351,4.747142628,5.824501463,7.230736206
309,0.434089091,1.724473749,1.178598438,2.374918326,4.016838849,5.265095372,6.506879312,8.131957249
310,0.166357867,1.602205656,1.040717681,1.940066564,3.111456282,3.974787174,4.81747504,5.901738962
311,0.357169217,1.373256978,0.918991414,1.80158218,3.008735812,3.924313199,4.832908619,6.018682267
312,1.360431465,1.502403072,1.064325718,2.037677687,3.347930104,4.335799779,5.314421092,6.59084776
313,0.363569409,1.32800662,0.770266554,1.453282952,2.336190792,2.9835978,3.613789178,4.422854737
314,0.562647022,1.332392417,0.81880589,1.567845139,2.535248315,3.249743483,3.950837161,4.859331381
315,1.266627914,1.204530713,0.843140078,1.492324983,2.300029867,2.885487699,3.45422083,4.185192214
316,0.559620485,1.274759029,0.987809639,1.899873007,3.130129449,4.058834411,4.97960065,6.181543826
317,1.094773811,1.396858812,0.865088232,1.715498248,2.912243098,3.83625581,4.763064169,5.98322764
318,0.56338574,1.270419199,0.954937067,1.860027367,3.083586921,4.011530562,4.935720422,6.14844732
319,1.102733762,1.336018994,0.8909434,1.665394025,2.722707021,3.529559755,4.335264184,5.393631104
320,0.387578528,1.440287376,0.935798756,1.786103066,2.932142872,3.795077486,4.648176809,5.757973984
321,0.211675643,1.255595663,1.00876676,1.831901077,2.876732427,3.641466135,4.388024605,5.351076474
322,0.229322215,1.100904849,0.902186807,1.732172545,2.851902385,3.697291733,4.535537372,5.629897932
323,0.698337895,1.08335692,0.669551903,1.180487564,1.813333908,2.271017789,2.715083168,3.285365998
324,2.599216431,1.214137181,0.831606988,1.596987858,2.629188927,3.408483173,4.181139425,5.189817817
325,2.414650923,1.367695078,17.56317641,17.56317641,17.56317641,17.56317641,17.56317641,17.56317641
326,0.421555813,1.40733298,0.973620741,1.869666372,3.077829691,3.989764478,4.89384877,6.073999535
327,2.68573329,1.407323548,1.028655041,1.878636044,2.962707536,3.764132104,4.553550071,5.582370195
328,2.136478273,1.625369567,1.008050138,2.14558071,3.949269533,5.442758358,6.997526199,9.106277968
329,0.887152725,1.648641261,1.028179518,1.955706112,3.207337565,4.154098217,5.09426079,6.323619917
330,2.128768784,1.653696446,1.017325485,2.102637155,3.635723903,4.825346853,6.02483522,7.614633326
331,2.22739433,1.578396901,1.618180603,3.139206802,5.213433427,6.788240064,8.353969271,10.40226145
332,1.122338774,1.760890223,1.214140173,2.280581421,3.69100755,4.742105251,5.775805825,7.115038135
333,0.303695414,1.651033275,1.268583073,2.435235017,4.000111657,5.166902907,6.310246109,7.783492404
334,2.192597613,1.622060709,1.020944527,1.963846871,3.235767973,4.195976772,5.147965672,6.39071209
335,1.255771697,1.635700525,1.358506593,2.622941962,4.369054199,5.701040267,7.026793041,8.759639377
336,0.640703719,1.761902827,1.184007357,2.516604378,4.47373765,6.028435204,7.617529312,9.747594324
337,1.00254899,1.512542434,1.095209316,1.904398162,2.893940282,3.604488142,4.291151699,5.169905599
338,1.918375262,1.600721173,1.038130558,2.244781037,4.046876441,5.486441175,6.959020312,8.931710933
339,0.12770648,1.543517349,1.280592158,2.258147594,3.494607787,4.399749148,5.284011746,6.425622651
340,0.406802117,1.443153053,0.952536278,1.791829823,2.906186123,3.741164288,4.566014215,5.639803012
341,0.938592346,1.492097352,0.679350773,1.337778478,2.246848476,2.944213265,3.642759665,4.563383916
342,1.403304351,1.506386272,0.881893824,1.763346595,3.024806034,4.006090665,4.993216789,6.29435971
343,1.338340136,1.443659138,1.169990632,2.071732178,3.190575931,3.999996495,4.78530153,5.793389275
344,0.139022788,1.554846721,0.962186937,1.850792579,3.049534998,3.954528873,4.851806212,6.023092453
345,0.437689985,1.312342466,0.899230387,1.710778929,2.800803137,3.62245273,4.436506579,5.498940701
346,0.873367262,1.316653496,0.928348434,1.781576348,2.930831411,3.797731563,4.656827716,5.777797891
347,0.162222045,1.17541793,0.814365144,1.531571543,2.474216531,3.176431292,3.867957229,4.766121346
348,0.96682302,1.039328121,0.785163063,1.568470244,2.68442034,3.552285631,4.426167524,5.580413755
349,0.656520205,1.413598454,0.679918908,1.361792747,2.365425501,3.162355113,3.973607752,5.055303193
350,0.180019905,1.23499705,0.875528679,1.683372785,2.772337793,3.594209065,4.408913714,5.472279592
351,0.378098778,1.082632124,0.847501208,1.627804609,2.680010671,3.473880806,4.260581531,5.286627372
352,0.763904544,1.209863034,0.638626193,1.205894813,1.962221325,2.527916865,3.085084483,3.807501427
353,0.771201302,1.144666364,0.683034315,1.371595152,2.363284433,3.138743191,3.921420813,4.956917247
354,0.778123387,1.160284658,0.712344383,1.456428361,2.557581401,3.433542148,4.326454405,5.517712622
355,0.970247918,1.112473305,0.705591435,1.486458223,2.609837818,3.488526504,4.377316595,5.557238583
356,0.40411373,1.204597877,0.853668254,1.819851463,3.270264598,4.434370408,5.628516275,7.232169974
357,3.442616578,1.221959012,0.709952048,1.379298148,2.286389057,2.9768083,3.666432492,4.574209205
358,1.283307667,1.319418787,1.087119726,2.15198399,3.632503155,4.766995929,5.899568812,7.385306825
359,1.766352601,1.407342748,1.30945346,2.271845564,3.446067129,4.285018935,5.092047807,6.11964276
360,3.221183123,1.51940871,1.124712862,2.103204839,3.39169386,4.353080013,5.300766182,6.532826
361,1.09986345,1.832211938,1.538812001,2.843580589,4.530361299,5.776376863,6.998458088,8.580500363
362,0.332586291,1.7143338,1.435746739,2.619513702,4.198125296,5.386322381,6.563802097,8.100531583
363,1.755050534,1.646280251,1.052989856,2.296527616,4.248644112,5.856024545,7.526936817,9.793692192
364,3.332010538,1.597458253,0.994134499,1.931593435,3.199680549,4.16058688,5.116657625,6.369530105
365,0.574769841,1.698606832,1.141582297,2.195460018,3.616987713,4.690109299,5.754032663,7.142877062
366,0.159360713,1.781867853,1.140295591,2.397338427,4.244249935,5.717705443,7.230158427,9.26749068
367,0.175003691,1.603570726,1.010457063,1.880689116,3.035472933,3.901223178,4.756886384,5.871433499
368,0.368223756,1.363325715,0.82508221,1.487369126,2.34508169,2.980956272,3.606284669,4.417921339
369,2.764926549,1.321330352,0.705711347,1.499219081,2.712228365,3.691969779,4.697725437,6.045738405
370,1.826263731,1.540695947,1.041859199,2.021087309,3.355495307,4.368227695,5.375002173,6.691834596
371,2.201240469,1.615797575,0.996839568,1.92057494,3.171288964,4.117172343,5.055760164,6.281590071
372,1.089003869,1.677274586,1.296816452,2.487896871,4.066686545,5.25647864,6.440165723,7.994763869
373,0.170480035,1.598317131,0.970095934,2.042713776,3.589936265,4.8232045,6.095332351,7.823211103
374,1.018208893,1.554985689,1.02079143,1.999545453,3.350419121,4.38248752,5.411705922,6.761197534
375,2.855238343,1.537345548,0.771300839,1.64940717,2.983486216,4.059076241,5.163542551,6.645910862
376,2.803210351,1.651557848,1.156808954,2.251746491,3.749517411,4.899945276,6.057172461,7.591290232
377,2.221689141,1.89108279,1.113594092,2.129643855,3.493697852,4.520233516,5.535866259,6.859116563
378,2.569732193,2.004368554,1.103224888,2.114932165,3.474776022,4.49931494,5.513925621,6.837134764
379,2.048037629,2.088231504,1.624004401,3.138290757,5.18420946,6.728545634,8.259002916,10.25530351
380,1.818277265,1.859236107,1.301472907,2.480713323,4.06425491,5.254753959,6.43103984,7.961115071
381,0.361125288,2.009487501,1.255502952,2.432919842,4.038497053,5.257609705,6.469787319,8.055304125
382,1.067409483,1.752203954,1.207316549,2.352535257,3.913064527,5.09796874,6.276457664,7.819112098
383,1.691641624,1.855626433,1.034118604,2.049716668,3.47741789,4.579141656,5.683729501,7.137850444
384,0.686406506,1.725960486,1.116784988,2.104585549,3.413967525,4.395540382,5.366196699,6.631704929
385,0.910957589,1.692555264,1.102404834,2.372428217,4.287769735,5.842718084,7.456284969,9.651454253
386,1.528216403,1.688108537,1.189861717,2.326060772,3.921879671,5.157086878,6.399115346,8.039965724
387,0.871058884,1.656420639,1.18135072,2.347259628,3.992874909,5.265385206,6.542821568,8.225605298
388,0.766672897,1.420190534,1.125972415,2.182101393,3.619841637,4.710916059,5.795909186,7.215681668
389,1.571130498,1.48219864,1.00999107,2.161137498,3.935361762,5.390316623,6.904495113,8.965926334
390,2.531118565,1.598900824,1.107980308,2.377690898,4.309615929,5.865400404,7.460556204,9.597290857
391,0.485844245,1.684765083,1.177183406,2.289244625,3.797107824,4.940237832,6.077059944,7.565749173
392,0.68847199,1.611261868,1.095575303,2.07284235,3.365518567,4.331806776,5.284923813,6.524356957
393,2.392193637,1.567888857,1.063269084,2.038880223,3.356225853,4.350302095,5.335045612,6.618963434
394,1.426205334,1.639838582,1.254567258,2.421091597,4.000745543,5.195784494,6.381916931,7.931438367
395,0.836026985,1.757994017,1.017413344,2.055583368,3.510850438,4.63314528,5.759017379,7.24327915
396,0.986221392,1.599249506,1.488602207,2.463530421,3.605063617,4.406290327,5.171167371,6.140260629
397,1.407720881,1.497226675,1.080401304,2.094909839,3.473150148,4.516818498,5.553054836,6.906625089
398,0.333148588,1.651417415,1.16080881,2.327767226,4.001640808,5.307920589,6.625353001,8.36714523
399,1.85544815,1.473597372,0.932705234,1.775089209,2.907090783,3.7585278,4.600277551,5.69556396
400,0.25166267,1.624746473,1.164588702,2.217104787,3.593118864,4.613563032,5.615455867,6.913196977
401,0.437879296,1.480285806,0.917616026,1.635907766,2.533376113,3.184807185,3.817782939,4.631304131
402,1.033646855,1.479747024,1.022503215,1.967745181,3.242501471,4.204717387,5.158657524,6.403917077
403,0.77809342,1.432000079,0.844480856,1.692030724,2.837279128,3.702037711,4.559830557,5.680753765
404,0.861686862,1.467055649,0.960183353,1.839076906,3.018633093,3.906841304,4.786393433,5.933482609
405,1.710111186,1.294703449,0.882125365,1.675261287,2.736006516,3.533525689,4.322698936,5.351449441
406,1.039363151,1.46262962,1.088888622,2.093384934,3.491696428,4.570589243,5.654670962,7.086367691
407,0.091353721,1.478845219,1.014017518,1.946044252,3.202413839,4.150650924,5.09062685,6.317511538
408,0.103055769,1.212576425,0.841844041,1.59014748,2.594560681,3.352006599,4.102931627,5.083409013
409,0.429389348,1.393150935,0.732465266,1.388734196,2.269944329,2.934166645,3.592382766,4.451318735
410,0.119138837,1.058922188,0.826312384,1.563078539,2.537533627,3.265697423,3.984014191,4.918035826
411,0.374082841,0.913167373,0.683845518,1.379761636,2.350121708,3.097765075,3.848601046,4.840089937
412,0.264868885,1.177037585,0.78861175,1.51116054,2.481729231,3.212761458,3.936571356,4.880524568
413,1.800148835,0.868221581,0.729737713,1.395892438,2.292375454,2.968258209,3.637847253,4.511180158
414,1.867039529,1.239291819,0.7851602,1.560430958,2.65506701,3.501597555,4.351555914,5.471331253
415,0.512819731,1.25317782,0.936089116,1.792373266,2.955222752,3.843246068,4.732676455,5.906520249
416,0.900503857,1.169162334,0.841509224,1.644082046,2.749076699,3.592370161,4.432968198,5.53482975
417,0.528792412,1.214506185,0.819964352,1.488340488,2.338039171,2.960381918,3.567994658,4.351813287
418,0.671986841,1.188242695,0.938969439,1.713187245,2.702216242,3.426449078,4.132441758,5.041111629
419,0.813108624,1.130620531,0.884604078,1.72400178,2.892287754,3.787105335,4.679370892,5.847610153
420,0.146507661,1.143788628,0.86801923,1.656503337,2.71727325,3.517407887,4.310663892,5.346039823
421,0.157532532,1.207708553,0.771289374,1.503602572,2.487323552,3.229581383,3.966345815,4.930052219
422,2.735545071,1.113879157,0.557374254,1.119728239,1.927911861,2.559359945,3.196435731,4.03910125
423,1.353644138,1.283223461,0.832387546,1.59853577,2.631133916,3.410050198,4.181825963,5.188687201
424,0.314886825,1.369449326,0.899711091,1.784748346,3.01629709,3.960391894,4.903324983,6.140707229
425,2.441543742,1.303942331,0.815237293,1.555559681,2.546863329,3.292470334,4.030308614,4.992175546
426,1.213642436,1.365695194,0.906521923,1.74289156,2.870773136,3.722079591,4.566017691,5.667640003
427,0.469070742,1.487506575,1.07061216,2.184045943,3.748231967,4.956128023,6.169464013,7.771025193
428,0.482657006,1.420276698,0.929713422,1.889777075,3.2116145,4.217080012,5.217138193,6.525210779
429,3.843672694,1.356168002,0.912863409,1.727122226,2.810751715,3.623251838,4.426145078,5.471573379
430,0.321679289,1.486419696,1.207362122,2.303243862,3.766470725,4.865161701,5.95162665,7.366962261
431,1.585387298,1.625969073,0.952891287,1.913952641,3.263544447,4.311925931,5.371459281,6.780365255
432,1.412060188,1.646688742,1.132872811,2.111327781,3.385099817,4.329341992,5.257021721,6.459509341
433,4.224543439,1.488731032,1.113438283,2.10238369,3.412647416,4.391226725,5.355208895,6.606456426
434,1.749341506,1.719398598,1.741406005,3.257280413,5.347288484,6.947712575,8.546211147,10.64359162
435,0.452737747,1.705415629,1.432556492,2.587840713,4.048160437,5.114885529,6.155097537,7.495918675
436,4.128523525,1.556948248,1.074726589,2.05323832,3.362434702,4.346534426,5.320206184,6.589112702
437,4.033438351,1.770842711,1.268143401,2.475173943,4.134730705,5.399309998,6.658502624,8.306950457
438,4.01025781,2.342678665,1.27711439,2.448733062,4.027064918,5.218115423,6.398671442,7.939526388
439,1.543131054,2.470379793,1.834249571,3.363025131,5.316708418,6.762235489,8.186903842,10.04425345
440,2.25415334,1.955445278,2.074502695,3.80325225,6.060273463,7.736099018,9.383306007,11.51857379
441,3.483915537,2.089809144,1.981837515,3.813292526,6.285995294,8.154328952,10.00776853,12.42847876
442,2.168526679,2.373376897,1.484747003,3.020174353,5.157697383,6.800716373,8.447516643,10.61822707
443,1.707565795,2.535972861,1.729779961,3.439175387,5.835547156,7.674521503,9.50872852,11.90998052
444,0.384272307,2.203282159,1.278504892,2.68971026,4.696805795,6.251006659,7.811847713,9.869848738
445,0.407818832,1.874962317,1.367831665,2.733245035,4.636623586,6.095675974,7.552646872,9.463069614
446,0.824546603,1.810202755,1.152335809,2.262938513,3.807408635,4.993047151,6.17896637,7.737499938
447,1.026991772,1.936292294,1.121485956,2.321978329,4.067379032,5.476185397,6.945335125,8.96502515
448,3.357809995,1.803918925,1.289372593,2.717211344,4.897749987,6.661256066,8.473963223,10.90718581
449,0.10756102,2.013576563,1.454097754,2.778124001,4.542067531,5.874704995,7.201634036,8.944934437
450,0.867734595,1.694771414,1.09429423,2.184605643,3.685087763,4.839986853,6.002766109,7.545215549
