Index,ObsDur,fphi,fTaR_0.5,fTaR_0.25,fTaR_0.1,fTaR_0.05,fTaR_0.025,fTaR_0.01
279,0.851916385,1.19606608,0.86843519,1.578350427,2.563651859,3.356375641,4.191870599,5.361965251
280,1.350433811,1.35079302,0.929986533,1.769999158,2.983904488,3.987769486,5.065430215,6.601601196
281,0.169710067,1.319657865,0.905700621,1.72799946,2.919353792,3.906388192,4.967341352,6.481617052
282,0.362663892,1.243677203,0.86534294,1.631605853,2.730990692,3.635925768,4.604469836,5.981226038
283,0.910665865,1.187426784,0.882567669,1.570490349,2.507290093,3.251206989,4.028407761,5.107673211
284,0.653983384,1.220733461,0.840380082,1.598970413,2.695833301,3.603440316,4.578243069,5.968542236
285,4.350390221,1.253562846,0.857345638,1.640480516,2.778008941,3.722103079,4.738097014,6.189853429
286,1.078593367,1.740291065,1.208098661,2.28325474,3.827581564,5.099466277,6.461115898,8.397009398
287,4.103830891,1.771673745,1.2068962,2.313667983,3.929091621,5.275294472,6.728524964,8.811824962
288,3.731360314,2.155389601,1.458190875,2.815593363,4.802639766,6.460458479,8.250771403,10.81752723
289,1.093582642,2.019633034,1.367712784,2.637638089,4.49634165,6.04727114,7.722469057,10.12480954
290,1.650636561,2.622944247,1.882038029,3.456907399,5.662869799,7.448790183,9.338924492,11.99662799
291,0.314512665,2.167713334,1.583377402,2.860534186,4.626280543,6.043623995,7.535352296,9.621906036
292,0.077588306,1.873832064,1.263184916,2.445401903,4.181253787,5.632756548,7.202766526,9.457278487
293,2.631915979,1.554477492,1.063217272,2.034217305,3.444635325,4.615244926,5.875039533,7.675223658
294,0.312431536,1.790548416,1.223923297,2.342997408,3.969140892,5.319128478,6.772190691,8.848835755
295,0.259536569,1.701026333,1.150822823,2.222489607,3.790823889,5.098920338,6.511211563,8.535446021
296,2.054591169,1.396366309,0.981178136,1.829186035,3.041906182,4.039516733,5.107621816,6.627246284
297,3.896400753,1.67729478,1.173615107,2.202521658,3.672355571,4.878591914,6.166990895,7.994792959
298,3.337694958,1.942722898,1.36410129,2.552271443,4.245232246,5.632154506,7.111825319,9.208640514
299,1.504224296,1.97294498,1.363617267,2.584483851,4.345942782,5.801759959,7.364347673,9.591804091
300,0.998870372,2.051518049,1.382979667,2.67782932,4.578523685,6.167384199,7.885526499,10.35205236
301,2.38904108,2.00624512,1.363770881,2.622683118,4.459490158,5.988619191,7.637587606,9.998479441
302,0.196752925,1.821888636,1.282390791,2.387331887,3.965296468,5.262091751,6.649586265,8.622308114
303,0.15285972,1.705018197,1.199498724,2.234015048,3.711999804,4.926966563,6.227152553,8.076075309
304,0.780384401,1.549886821,1.089580055,2.030546991,3.375607705,4.481714041,5.665697844,7.349779007
305,0.416545225,1.555787143,1.093802115,2.038293781,3.388326696,4.498485567,5.686781559,7.376961556
306,0.523897243,1.370526919,0.963358442,1.795522899,2.985182983,3.963568896,5.010893037,6.500665306
307,0.101476729,1.349189741,0.948545555,1.767621395,2.938394603,3.90114822,4.931666525,6.397433835
308,1.685629911,1.412904717,0.947333848,1.841910889,3.160641516,4.266378195,5.464616577,7.188376464
309,1.464514278,1.323140003,0.917613486,1.735518913,2.911358485,3.880388452,4.918284708,6.394568153
310,0.795852,1.467159384,1.019013352,1.918256413,3.215801122,4.289843667,5.444647119,7.094383747
311,2.481313155,1.364251363,0.961941163,1.78769498,2.965773261,3.933391856,4.968356254,6.4394645
312,1.233380278,1.491763092,1.005868715,1.940657944,3.318973659,4.476858151,5.734241032,7.547835949
313,4.906165708,1.507163157,1.063398625,1.975626374,3.275988178,4.343292835,5.484269071,7.105149375
314,0.634191978,2.175872329,1.538223149,2.862076742,4.737933488,6.268654241,7.897323495,10.19915221
315,5.112695647,1.693811259,1.1894258,2.218729056,3.691325747,4.903028729,6.200563618,8.046875147
316,2.843282255,2.501407233,1.716037936,3.274952284,5.534441316,7.407017125,9.420296144,12.29448677
317,1.355376808,2.001482099,1.408243249,2.62251887,4.357142906,5.782974545,7.308739421,9.478338851
318,1.398847157,1.902776985,1.332240435,2.4914241,4.153478819,5.523117195,6.991241273,9.082300583
319,3.899864938,1.967958282,1.383494843,2.578275076,4.286140875,5.690594886,7.193929316,9.332246365
320,3.636205201,2.421953932,1.666140352,3.172676663,5.351520297,7.154500416,9.090919546,11.85253931
321,2.543107406,2.156172312,1.516028244,2.824913309,4.695686239,6.233995284,7.880529705,10.22242397
322,0.650898216,2.016615891,1.417659941,2.642007974,4.392181402,5.831451714,7.372072113,9.563449955
323,0.191183922,2.277379331,1.613676055,2.995548737,4.951093916,6.545716482,8.241714419,10.63794064
324,0.414386723,1.716477883,1.206793593,2.248823296,3.738260351,4.963046526,6.274032622,8.138714927
325,3.480304797,1.798257189,1.266131188,2.356192088,3.912810381,5.192089376,6.560902455,8.507187903
326,0.077846946,1.863844177,1.310775415,2.441997459,4.0585699,5.387701591,6.810232603,8.833372001
327,0.572330448,1.728051302,1.21696477,2.26453939,3.759994458,4.988652294,6.303006005,8.171410346
328,4.016774968,1.739330986,1.216932566,2.281472191,3.804622297,5.05670798,6.395956518,8.298850434
329,0.090413946,1.843193825,1.23609758,2.395782012,4.11200612,5.55726698,7.12922676,9.39998251
330,0.107018424,1.850081555,1.241964506,2.405065596,4.12523074,5.57321057,7.147710258,9.421575551
331,2.838458477,1.499946479,1.054833905,1.965196422,3.266189571,4.33588246,5.480766286,7.109066599
332,1.020248203,1.726301382,1.214663372,2.2618122,3.757795814,4.98757228,6.303637818,8.175206441
333,1.219198202,1.725064801,1.211806983,2.259800381,3.758716622,4.99183519,6.312126849,8.190575966
334,2.529236501,1.685433646,1.186374078,2.208325194,3.667936855,4.867622524,6.151358189,7.9767855
335,5.708485124,1.768300401,1.251466429,2.317531355,3.834919351,5.079481948,6.409529191,8.298636724
336,1.340942782,2.077860152,1.371428496,2.692285538,4.669314024,6.347179904,8.181720555,10.84524581
337,2.778212529,1.974401211,1.382048253,2.58496304,4.310178195,5.732167884,7.256648957,9.428333394
338,0.856391823,2.360920576,1.601519778,3.085856302,5.254215915,7.060653586,9.009492743,11.80075479
339,1.032333818,1.889968956,1.333292112,2.476705533,4.107412772,5.446497207,6.878572006,8.913858025
340,0.624350808,1.821463447,1.245915415,2.375769812,4.024335308,5.399309154,6.885188495,9.018280877
341,0.988561625,1.650129679,1.167836938,2.163487478,3.579885365,4.740944839,5.981148829,7.74169372
342,1.420230789,1.759558857,1.244904892,2.313628553,3.82806577,5.064229597,6.379912138,8.240121104
343,0.813540504,1.713261106,1.208153128,2.244797492,3.723878811,4.938879733,6.238593732,8.086266168
344,0.827415562,1.610662516,1.132851244,2.110247136,3.506936324,4.655269258,5.884297689,7.632247574
345,0.388868915,1.508370328,1.060485101,1.976176365,3.285024571,4.361306268,5.513333389,7.151916135
346,1.994165661,1.477509059,1.016716051,1.929297928,3.254803262,4.356831796,5.545177823,7.247544033
347,2.038447225,1.733588522,1.149941215,2.25483181,3.896534373,5.280683214,6.786268778,8.960115572
348,0.846499538,1.608556001,1.131399434,2.107534253,3.502357384,4.649108507,5.87640386,7.62182777
349,0.949551095,1.547282353,1.076334769,2.02389818,3.389211902,4.518123941,5.730974888,7.462266672
350,1.141169281,1.543236631,1.083478547,2.021376748,3.363452904,4.467917085,5.650739229,7.333998768
351,1.777729618,1.562636953,1.052633391,2.03259955,3.478434821,4.693527154,6.013371465,7.91750949
352,1.927121627,1.51023805,1.061881061,1.978646253,3.288951461,4.366387105,5.519617482,7.159867745
353,1.455716354,1.705983125,1.201348695,2.235602055,3.712108444,4.925235855,6.223002782,8.067864947
354,3.664976424,1.64686161,1.161946084,2.158249906,3.578931519,4.745400571,5.99275338,7.765332735
355,0.713620997,1.961169673,1.379813937,2.569698821,4.269524216,5.666771432,7.161959735,9.288092679
356,1.754865079,1.868253285,1.287892183,2.439914452,4.111310322,5.499939159,6.996679467,9.139985491
357,0.190532065,2.027451494,1.433044595,2.666543777,4.414830064,5.841776915,7.360298542,9.506851898
358,4.378843124,1.553745854,1.104084882,2.038679103,3.36369346,4.447178819,5.602545284,7.239886945
359,0.474953604,1.917881912,1.348390252,2.512691624,4.176900184,5.545403565,7.010221312,9.093705463
360,4.711550385,1.722570101,1.21095826,2.25677522,3.751734466,4.981122323,6.297077356,8.168886518
361,0.91587937,2.080397222,1.398626051,2.705016158,4.635262949,6.259093778,8.024120447,10.57221645
362,1.452199568,1.893423639,1.298411166,2.47062703,4.177902066,5.600095343,7.135743719,9.338549257
363,0.472407458,2.100973445,1.435459039,2.740257298,4.645242405,6.234597468,7.952450493,10.41889681
364,5.568150745,1.867360535,1.266917305,2.439624783,4.153700743,5.582604632,7.125014815,9.335558974
365,3.10302071,1.99533654,1.405819437,2.614900601,4.340397672,5.757787144,7.273852412,9.428756027
366,1.774311669,2.227870505,1.56713841,2.919036366,4.85063439,6.438591203,8.138001444,10.55473804
367,1.181056734,2.113988378,1.395169429,2.747058895,4.762738395,6.466132043,8.321813918,11.00507021
368,0.095223272,2.045528343,1.439696187,2.680349873,4.452229495,5.90844618,7.466554936,9.681912843
369,0.868202045,1.730912689,1.217306005,2.267836568,3.769080732,5.003381221,6.324410351,8.203183189
370,1.065736979,1.790453205,1.252979439,2.344179737,3.909339069,5.199457257,6.582579591,8.552895735
371,1.812036682,1.592458632,1.115963405,2.084835778,3.473592492,4.617937338,5.844593963,7.591851157
372,1.146114762,1.637871402,1.151500141,2.145832911,3.567117719,4.735874023,5.98689568,7.766299194
373,2.602358189,1.679199423,1.171383701,2.197450993,3.672726602,4.890762822,6.198058301,8.062357447
374,4.966409185,1.834622935,1.28980681,2.403601281,3.995658366,5.304852798,6.706203039,8.699435053
375,1.659940092,2.073225044,1.457440301,2.716164802,4.51549632,5.995203393,7.579116641,9.832086657
376,0.799026142,2.01512398,1.417257678,2.640236982,4.387840453,5.824648777,7.362381362,9.549303203
377,1.069202164,1.892742214,1.330755852,2.479767096,4.122081751,5.472559267,6.91806636,8.974061644
378,1.329859868,1.764528399,1.240753121,2.311826581,3.842609566,5.101299518,6.448506248,8.364611376
379,5.448759929,1.785937256,1.231094489,2.332588415,3.930542967,5.258019166,6.688715965,8.73723685
380,0.095036212,2.388024123,1.684198006,3.137255391,5.202568819,6.892282227,8.693675916,11.24489899
381,3.64762247,1.928890739,1.300928541,2.510055694,4.29196724,5.788176035,7.41231955,9.753916447
382,0.197827671,2.017049397,1.418263447,2.642657055,4.392615618,5.831551191,7.371699352,9.562248825
383,6.884723944,1.751541859,1.206403209,2.286757102,3.855553858,5.159855666,6.566433694,8.58170843
384,0.302373118,2.14856553,1.44194699,2.793057876,4.791558099,6.47395427,8.303423298,10.9455887
385,1.207403823,2.179221667,1.478281012,2.847280143,4.848191563,6.516072791,8.316295423,10.89607462
386,1.49340768,1.900226503,1.331006708,2.488280203,4.147037967,5.513631699,6.97824942,9.063973926
387,0.61455508,1.87382692,1.318990779,2.45516638,4.077915033,5.411683891,6.838894984,8.868337313
388,5.261861676,1.776457334,1.250083772,2.327543986,3.866726436,5.131960708,6.485935825,8.411368436
389,0.310710781,2.119483945,1.487077684,2.776027144,4.621228276,6.14014815,7.767104575,10.08276301
390,0.840332181,1.92592149,1.354018457,2.523218736,4.194451568,5.568743301,7.039765464,9.132086301
391,0.225554863,1.832748129,1.296803612,2.411101841,3.988891551,5.275734611,6.644446279,8.578215988
392,1.886671826,1.686179304,1.164407461,2.209581043,3.717514689,4.963451192,6.300351339,8.205353765
393,0.349640762,1.660627606,1.158517755,2.173169436,3.631950496,4.836323377,6.128922364,7.972219865
394,3.721726624,1.539152691,1.09813073,2.026261633,3.332834522,4.394476168,5.520929518,7.108833006
395,9.425582326,1.972169563,1.376145775,2.588776502,4.324559174,5.750977935,7.275924613,9.441163261
396,2.306456859,2.361512251,1.634544449,3.08635007,5.186159003,6.92695348,8.800514084,11.47956758
397,0.116727994,2.557514308,1.699864745,3.329087171,5.745179297,7.779100269,9.988954868,13.17593772
398,0.249756199,2.064801025,1.451646929,2.705167153,4.496935133,5.970351036,7.547478179,9.790723636
399,0.26574096,1.64953116,1.201546978,2.178282363,3.529732039,4.614538322,5.756008249,7.351996665
400,1.196013888,1.783671938,1.226604832,2.336399697,3.941887999,5.270669787,6.69797689,8.733779506
401,0.281040869,1.68258348,1.183739367,2.204514964,3.662949505,4.861923412,6.145067814,7.969874192
402,2.476364175,1.423865119,1.001196023,1.865492439,3.100766754,4.116485449,5.203642991,6.749898295
403,4.522994551,1.813417367,1.200298385,2.35842279,4.081090722,5.534313532,7.115490306,9.398974961
404,1.068833954,1.828144897,1.249077078,2.383554028,4.040674808,5.423968206,6.919777462,9.068509334
405,3.249366212,1.923954789,1.355177012,2.520957006,4.185266631,5.552826494,7.015949699,9.096139333
406,0.405556275,2.064628086,1.408242492,2.690863307,4.56692808,6.134517173,7.830764707,10.26906512
407,0.954004706,2.047127177,1.410233418,2.682195808,4.519981967,6.039746205,7.671285564,9.997148269
408,3.842727801,1.701160649,1.130516552,2.204752978,3.807300219,5.165105563,6.648490325,8.800955973
409,1.833073767,1.958187515,1.384714188,2.567503972,4.250803167,5.630911118,7.105222782,9.198209946
410,5.696857169,2.02345199,1.420950473,2.650499456,4.409576845,5.85701447,7.406994509,9.612542498
411,2.236933635,2.424521153,1.687750555,3.171987814,5.309188436,7.075462933,8.972390813,11.67919473
412,0.879200864,2.323828172,1.634132683,3.044616759,5.060405202,6.717849739,8.491824724,11.01487651
413,0.391582867,2.097933073,1.476201662,2.74889467,4.56690649,6.061254343,7.660322282,9.934140202
414,1.555616356,1.864589376,1.312485213,2.443295578,4.058168219,5.385274906,6.805186275,8.823977975
415,0.53242888,1.888923947,1.320526422,2.472685063,4.126598485,5.490630678,6.953547037,9.038298358
416,0.142753004,1.631835933,1.148429703,2.138238336,3.551962492,4.713885732,5.957150341,7.724912241
417,4.040146502,1.528387201,1.028285998,1.99408242,3.41396139,4.602204729,5.888118328,7.735543473
418,9.351694122,2.036372529,1.362392479,2.654311542,4.561041024,6.160860591,7.895160038,10.3908535
419,0.145906221,2.644729529,1.862719823,3.477001853,5.770888684,7.646359008,9.644433103,12.47188731
420,4.951025203,2.210222714,1.537615584,2.900363723,4.855025782,6.463430382,8.184387443,10.62986145
421,1.133976455,2.668580667,1.915071687,3.516591447,5.760100556,7.576683227,9.499528997,12.20365265
422,13.01071637,2.520480472,1.819256726,3.324186346,5.422423363,7.115744116,8.904061798,11.41344288
423,10.14428934,2.886375313,2.030464421,3.78169566,6.283909495,8.341042681,10.54263934,13.67367303
424,0.418207308,5.029728957,3.705714906,6.645893795,10.67993668,13.900299,17.27682846,21.98209216
425,5.179419748,3.140587599,2.192640651,4.12435732,6.88689654,9.155189758,11.57858321,15.0171156
426,0.808285185,3.086401614,2.168862497,4.043288038,6.72355758,8.928178547,11.28839406,14.64605108
427,0.687489005,2.915177965,2.052233991,3.820029999,6.344323987,8.418657987,10.63794911,13.79313611
428,12.70715215,2.315179345,1.511857456,3.002785577,5.241460214,7.142091691,9.21895504,12.23069902
429,7.85762728,2.860481197,1.917875772,3.717740783,6.381955287,8.625920019,11.0669102,14.59347055
430,0.630586565,3.467843709,2.270946578,4.483987298,7.816653511,10.65753889,13.77333361,18.31104226
431,0.269332265,2.79990518,1.914398408,3.651512468,6.18708207,8.302463519,10.58894727,13.87206177
432,0.421601878,2.617102666,1.745308171,3.409242736,5.870580265,7.938896032,10.18336392,13.41636923
433,1.662348925,2.242888109,1.473157587,2.91281695,5.065502939,6.887837793,8.875214504,11.75164986
434,0.292798218,2.202355576,1.555229952,2.887072906,4.784512803,6.341330771,8.00523726,10.36851272
435,12.93051523,1.951008926,1.372521898,2.556327416,4.247620014,5.637944709,7.125793987,9.241588409
436,5.659385107,3.067511154,2.150746141,4.030152569,6.710005707,8.906227089,11.2497442,14.57112787
437,1.433402537,3.189061059,2.155494667,4.162253649,7.104684753,9.563292547,12.22156727,16.03760751
438,1.420374191,2.850535857,1.999941451,3.733522015,6.215287779,8.258238051,10.4465169,13.56113518
439,1.161016709,2.50592029,1.704030245,3.265416845,5.553193018,7.466693356,9.5384315,12.51793676
440,0.785148204,2.252613673,1.523082385,2.932052435,5.005309255,6.744534902,8.63139862,11.35038158
441,1.176507843,2.206370108,1.551036785,2.890610318,4.805506678,6.380242638,8.065869982,10.46350753
442,3.041363291,1.954193311,1.32716823,2.554086035,4.345541555,5.837715845,7.447435515,9.752988244
443,0.771224886,2.14632398,1.446828624,2.801306123,4.78983271,6.452371536,8.250415099,10.83200425
444,1.404659244,2.033816526,1.450873642,2.678527168,4.405914424,5.808712323,7.296447263,9.392523371
445,0.90134317,2.003593082,1.394650807,2.629613164,4.400077146,5.856351392,7.414102958,9.62704786
446,0.908537515,1.830123148,1.288155463,2.397895352,3.982944494,5.285756597,6.67986157,8.662253235
447,0.532500992,1.704480372,1.294602661,2.2573673,3.54494885,4.55483023,5.601177038,7.042624914
448,0.142619963,1.603801321,1.133763466,2.101937852,3.48088235,4.612299083,5.821672241,7.539666725
449,5.244893029,1.357206264,0.954468034,1.778161277,2.955303677,3.923176473,4.959095032,6.432440735
450,1.773727099,1.974471497,1.463222388,2.610530607,4.176951693,5.423128931,6.726692297,8.539114833
451,7.2343777,2.139126827,1.460644346,2.798388274,4.744012333,6.360277693,8.100746169,10.58927542
